Label,response
Rotten Apples: The Tasteless Adult Party Game,Partying with Charlie Sheen
The Catholic Card Game: Five Deck Expansion Pack,Pascal's Wager.
Cards About Toronto,Pass the gravy I got a double abortion
CAH Base Set,Passable transvestites.
Cards Against/For South Africa,Passable Transvestites.
CAH Base Set,Passing a kidney stone.
Cards Against/For South Africa,Passing a kidney stone.
Hilarious!,Passing a kidney stone.
Reject Pack 3,Passing fart and making toilet.
Trumped UpCards: The World's Biggest Deck*,Passing on the Dallas Cowboys to buy the New Jersey Generals.
Charlie Foxtrot,Passing out at the mere thought of live fire.
Personally Incorrect - Expansion 2 [Yellow Box],Passing Out in Someone Else's Puke
Cads About Matrimony Poly Pack,Passing out the barf bags at the ceremony.
Cads About Matrimony: Expansion 1,Passing out the barf bags at the ceremony.
Disgruntled Decks: Navy Edition,Passing raunchy sex notes to your boot camp boo.
Not Parent Approved Expansion Pack #1,Passing serious gas in a tub to create the jacuzzi effect.
Disgruntled Decks: Coast Guard/Coastie Edition,Passing tape because of your stumpy gorilla neck.
KinderPerfect: Tween Expansion Pack,Passing the driver's license test
Depravity,Passing the morning traffic on the walk of shame
Trumped UpCards: The World's Biggest Deck*,Passing the No Baby Left Inside Act.
Rotten Apples: The Tasteless Adult Party Game,Passion fruit
Potheads Against Sanity,Passionately kiss a manhole cover.
Cards About Toronto,Passive aggressive Facebook updates
KinderPerfect (Commercial Set),Passive aggressive PTA parents
CAH Base Set,Passive-aggression.
Cads About Matrimony,Passive-aggressive notes on the fridge.
Cads About Matrimony Poly Pack,Passive-aggressive notes on the fridge.
CAH Base Set,Passive-aggressive Post-it notes.
Cards Against/For South Africa,Passive-aggressive Post-it® notes.
Hilarious!,Passive-aggressive Post-it® notes.
The Catholic Card Game: Base Deck,Passover.
Cards for the Masses,Pasteurized processed cheese
Skewered And Roasted,patchouli incense
Disgruntled Decks: Marine Corps/Jarhead Edition,Pathetically inviting a celebrity to your ball with a cringey YouTube video.
Disgruntled Decks: Army Edition,Patiently waiting for things to explode.
Cards Against/For South Africa,Patricia de Lille's arms.
Hilarious!,Patricia de Lille's warm embrace.
Carbs of the Huge Manatee: General Expansion 2,Patrick Stewart’s glorious bald head.
WTF Did You Say?!?,Patriotic tramps stamps.
Cads Against Adulting,Patriotically standing during the national anthem.
Cads About Matrimony Poly Pack,Pats of butter shaped like butt cheeks.
Cads About Matrimony: Expansion 1,Pats of butter shaped like butt cheeks.
Cards Against Profanity,Pattern baldness
90s Nostalgia Pack,Patti Mayonnaise.
Cards Against Profanity,Patting my head and rubbing my stomach at the same exact time. Tricky stuff.
Bad Campaign, The Presidential Party Game!,Patty cake with Rush Limbaugh.
Kiwis Against Morality,Patty G yelling: "This is the F***ing News"
Cows Grilling Hamburgers - Patty Pack #1,Patty slappin'.
Kiwis Against Morality,Paul Henry's reaction to the name Dikshit
Kiwis Versus Morality,Paul Henry's reaction to the name Dikshit
The Catholic Card Game: Base Deck,Paul Ryan.
Kiwis Versus Morality,Paula Bennett pretnding she's smoked 'The Weed' before
Crabs Adjust Humidity: Volume 2,Paula Deen's dietitian.
Kiwis Versus Morality,Paula's panini
Kiwis Against Morality,Paula's Panini & a bowl latte
CAH Base Set,Pauline Hanson.
Disgruntled Decks: Air Force Edition,Pausing some steamy dorm romance mid-stroke when Taps starts playing.
KinderPerfect (Commercial Set),Paw Patrol plot holes
Cols Against Kentucky 2,Pawpaw flavored vape juice.
That's What She Said Game,pay before you pump
Guards Against Insanity, Edition 3,Paying a dominatrix for 'the cheese grater' experience.
Guards Against Insanity, Edition 1,Paying a hooker to knock your junk around.
Depravity,Paying for a prostitute for your virgin friend
2016 Election Game ,Paying for a selfie with Hillary Clinton.
Depravity,Paying for sex
PAX Prime 2014 Custom Printed Cards,Paying for sexual favors with Dogecoin.
Disgruntled Decks: Navy Edition,Paying for uniforms when you make Chief.
Cads About Matrimony Poly Pack,Paying off your wedding debt until 2095.
Clones Attack Hilarity #1,Paying someone to pee on you.
Cakes Athirst Hilarity Volume 2,Paying taxes.
Pax East 2013 Promo Pack A,Paying the iron price.
Personally Incorrect - Expansion 2 [Yellow Box],Paying to Hunt Endangered Animals
Cats Abiding Horribly: Episode I - The Dirty Goblin,Paying your fair share.
Humanity Hates Trump: Base Set,Paypaling every voter $10 with a thank you note.
Disgruntled Decks: Army Edition,PCCs and PCIs.
CAH Base Set,PCP.
Charlie Foxtrot,PCSing to an even bigger shithole than the one where you are currently stationed.
Cads Against Adulting,Peace and quiet.
Carbs of the Huge Manatee: General Expansion 3,"Peace, love, and surf naked."
Cats Abiding Horribly: Episode II - A New Low,Peaceful Islam.
KinderPerfect: Tween Expansion Pack,Peach fuzz pubes
The Catholic Card Game: Base Deck,Peach fuzz.
Conspiracy Theory,Peanut butter
Kids Create Absurdity,Peanut butter & jelly
Evil Apples,peanut butter covered penises
CAH Base Set,Peanut Butter Jelly Time.
Crabs Adjust Humidity: Volume 3,Peanut Butter Jelly Time.
KinderPerfect (Commercial Set),Peanut free zones
Words Against Morality: Volume 3,"Peanut, the World's Ugliest Dog."
Disgruntled Decks: Navy Edition,Pearl Harbor fetish porn.
Guards Against Insanity, Edition 5,Pearl Harbor.
Personally Incorrect,Pearl Necklace
Dirty Nasty Filthy,Pecker
CAH Base Set,Pedophiles.
Cakes Athirst Hilarity Volume 3,Pedophiles.
Kids Create Absurdity,Pee
Dirty Nasty Filthy,Pee a Little
Kids Against Maturity,Pee on the seat
Kids Against Maturity,Pee pee tee pee
Cads Against Adulting,Pee-pee juice.
KinderPerfect: More Expansion Pack,Pee-soaked mattress
CAH Base Set,Peeing a little bit.
Pride Pack,Peeing in a bathroom.
JadedAid: Peace Corps Expansion Pack,Peeing in a minefield
Not Parent Approved,Peeing in an empty water bottle.
Not Parent Approved,Peeing in bed after eating too much watermelon.
Cads Against Adulting,Peeing in my shower.
Cads Against Adulting,Peeing in someone else's shower.
Hilarious!,Peeing in the jacuzzi.
Kids Against Maturity,Peeing in the shower
WTF Did You Say?!?,Peeing in the sink.
Words Against Morality: Volume 2,Peeing in two directions due to dried semen.
CAH: Blue Box Expansion,Peeing into a girl's butt to make a baby.
CAH: Sixth Expansion,Peeing into a girl's butt to make a baby.
Evil Apples,peeing into the pool
Kids Against Maturity,Peeing my name in the snow
Cakes Athirst Hilarity Volume 2,Peeing on a hobo.
Words Against Morality: Volume 3,Peeing on an electric eel.
Humanity Hates Trump: Base Set,Peeing on thing's to claim them as your own.
KinderPerfect (Commercial Set),Peeing when you laugh
KinderPerfect (Commercial Set),Peeing with an audience
KinderPerfect: More Expansion Pack,Peeing with an audience
Kids Create Absurdity,Peeing your pants
Cads About Maternity - A game for bad mommies,Peeing your pants a little every time you sneeze
Fun in the Oven,Peeing?
Cards and Punishment Vol. Two,Peeling a dick like a banana.
Kids Create Absurdity,Peeling scabby skin
PAX Prime 2014 Custom Printed Cards,Peen rub.
Hilarious!,Peeping Tom.
Skewered And Roasted,Peewee Herman's playhouse
Cards About Toronto,Pegging
Depravity,Pegging your boyfriend
Crabs Adjust Humidity: Volume 6,Pegging.
Carbs of the Huge Manatee - Kink Expansion 1,Pegging.*
Blurbs Against Buffalo,Pegulaville!
Crabs Adjust Humidity: Volume 4,Pelvic sorcery.
PAX Prime 2014 - Panel Cards,Pelvic sorcery.
Bards Dispense Profanity,penetrable stuff
Dirty Nasty Filthy,Penetrate
Dirty Nasty Filthy,Penetrating
Hilarious!,Penetrating all her holes at the same time.
Disgruntled Decks: Navy Edition,"Penetration, however slight, is enough to complete the offense."
Skewered And Roasted,penile implants
Kiwis Against Morality,Penis
Kiwis Versus Morality,Penis
Dirty Nasty Filthy,Penis
CAH Base Set,Penis breath.
Cows Against Hamburgers - Patty Pack #1,Penis breath.
Cows Grilling Hamburgers - Patty Pack #1,Penis breath.
CAH Base Set,Penis envy.
Cards Against/For South Africa,Penis Envy.
Cows Grilling Hamburgers - Patty Pack #1,Penis envy.
Hilarious!,Penis envy.
Cakes Athirst Hilarity Volume 1,Penis hunters.
Carps & Angsty Manatee - Volume 2,Penis paraphernalia.
Hilarious!,Penis piano playing.
Guards Against Insanity, Edition 3,Penis puppetry.
Humanity Hates The Holidays,Penis shaped cookies and "milk."
Cakes Athirst Hilarity Volume 2,Penis shaped objects.
WTF Did You Say?!?,Penis sized nipples.
Hilarious!,Penis sword fighting.
Hilarious!,Penises instead of fingers.
Bards Dispense Profanity,pent-up guilts
Cads About Matrimony,People constantly telling you that marriage is a lot of work.
Cads About Matrimony Poly Pack,People constantly telling you that marriage is a lot of work.
Skewered And Roasted,people pleaser syndrome
Cats Abiding Horribly: Episode I - The Dirty Goblin,People that consider themselves Pastafarians.
Carps & Angsty Manatee - Volume 1,People that wear Ed Hardy.
Words Against Morality: Volume 1,People who are racist to their own race.
Knitters Against Swatches First Edition,People who can't tel the difference between knitting and crochet.
Clones Attack Hilarity #2,People who change gender every time they sneeze.
Cards About Toronto,People who live on Toronto Island
The Catholic Card Game: Base Deck,People who pray two words ahead of everyone else.
Evil Apples,people who say "expresso"
CAH Base Set,People who smell their own socks.
Humanity Hates The Holidays,People who wear shirts that say female body inspector.
Carps & Angsty Manatee - Volume 1,People with a 4.0 GPA.
2013 Holiday Pack,People with cake in their mouths talking about how good cake is.
Kids Against Maturity,Pepperfarts
JadedAid: A Card Game to Save Humanitarians,Per diems
Bad Campaign, The Presidential Party Game!,Percocet.
Cards Against Profanity,Percussive maintenance
Bad Campaign, The Presidential Party Game!,Perfect hair.
Cards Against Profanity,Perfect harmony
Potheads Against Sanity,Perform a lobotomy on a head of lettuce.
Cards for the Masses,Perform an autopsy
Potheads Against Sanity,Perform obscene sock puppet shows.
Potheads Against Sanity,Perform Pap Smears on my stuffed-animals.
CAH: College Pack,Performative wokeness.
Kiwis Versus Morality,Performing a powhiri when she introduces you to her Pakeha parents
Kiwis Against Morality,Performing a powhiri when she introduces you to her Pakeha parents…
Bad Campaign, The Presidential Party Game!,Performing a rain dance while wearing only chaps.
Cards With No Sexuality,Performing gender reassignment surgeries with only YouTube as a guide.
Disgruntled Decks: Coast Guard/Coastie Edition,Performing morally depraved acts to get your travel voucher processed.
Disgruntled Decks: Coast Guard/Coastie Edition,Performing naked cartwheels on the TRACEN commander's lawn.
Cards With No Sexuality,Performing sexual favors for the cashier because you forgot your coupons at home and they let you have the savings anyway.
Cats Abiding Horribly Bonus Cards,Performing the Cleveland Steamer on my dying grandpa.
CAH Base Set,Perfunctory foreplay.
Dick,perilous contortions
Personally Incorrect,Period Blood
Carps & Angsty Manatee - Volume 2,Period blood.
Period Pack,Period globs.
CAH: Green Box Expansion,Period poops.
Cards and Punishment Vol. Two,Permanent brain damage.
Evil Apples,permanent clown face
Words Against Morality: Volume 2,Permanent duckface.
CAH Base Set,Permanent Orgasm-Face Disorder.
Trumped UpCards: The World's Biggest Deck*,Permanent vajazzling.
Carps & Angsty Manatee - Volume 2,Permed pubes.
The Catholic Card Game: Base Deck,Perpetual adoration.
Carps & Angsty Manatee - Volume 1,"Persistent, uncontrollable queefing."
Trumped UpCards: The World's Biggest Deck*,Personal real estate coaches.
Bad Campaign, The Presidential Party Game!,Perusing farmersonly.com
Dick,pervading mediocrity
Depravity,Perving at the gym
Conspiracy Theory,Pesticides
Personally Incorrect - Expansion [Red Box],Pet Rock Collecting
Conspiracy Theory,PETA
PAX Prime 2014 Custom Printed Cards,Pete's glorious penis.
WTF Did You Say?!?,Peter Dinklage.
Kiwis Versus Morality,Peter Dunne's bow-tie
Trumped UpCards: The World's Biggest Deck*,Peter Thiel.
Theatre Pack - CATS Musical Pack,"Peter, Augustus, Alonzo, or James."
Bad Campaign, The Presidential Party Game!,Petting a lobster.
Disgruntled Decks: Navy Edition,Petty officers.
Disgruntled Decks: Army Edition,PEW PEW sounds.
WTF Did You Say?!?,Peyton Manning's forehead.
Fun in the Oven,Phantom pregnancy.
JadedAid: A Card Game to Save Humanitarians,Phase 17: Establish local ownership
Kiwis Versus Morality,Phat manu's
Kiwis Against Morality,Phat Manus
The Catholic Card Game: Base Deck,Philip Rivers.
Cards Against Profanity,Phlebotomy
Cards Against Profanity,Phone games
Personally Incorrect - Expansion 2 [Yellow Box],Phone Groping
Personally Incorrect,Phone Sex
Depravity,Phone sex in public
KinderPerfect: More Expansion Pack,Phonetically spelled hate mail from my 5 year old
Cards Against/For South Africa,Phoning Telkom support and expecting the call to be no longer than 5 minutes.
Hilarious!,Phoning Telkom support and expecting the call to be no longer than 5 minutes.
Disgruntled Decks: Air Force Edition,Phoning the parents of a half-retarded Airman to tell them they're fucking failures.
Cakes Athirst Hilarity Volume 4,Photocopying your anus.
Science Pack,Photosynthesis.
Disgruntled Decks: Air Force Edition,Physically abusing dependents because you're a drunk piece of shit.
Conspiracy Theory,"Pi or pie, whichever"
Not Parent Approved,Piano teachers who spit when they talk.
Potheads Against Sanity,Pick my best friend's nose with a chopstick.
Cards for the Masses,Pick of the litter
Cards Against Profanity,Picking a scab that's much too fresh
Bad Campaign, The Presidential Party Game!,Picking bugs out of a hippies dreadlocks.
Cards Against Profanity,Picking on younger siblings
Bad Campaign, The Presidential Party Game!,Picking scabs.
CAH: Green Box Expansion,Picking up a glass of water and taking a sip and being the president.
CAH Base Set,Picking up girls at the abortion clinic.
Cards Against/For South Africa,Picking up girls at the abortion clinic.
Carps & Angsty Manatee - Volume 2,Picking up the soap.
Personally Incorrect - Expansion 2 [Yellow Box],Picking Up Unattended Children
Kids Create Absurdity,Picking your nose in front of the whole school
Kids Against Maturity,Pickle juice
Carbs of the Huge Manatee: General Expansion 2,Pickleback.
Fun in the Oven,Pickles and ice cream.
Not Parent Approved Expansion Pack #2,Pickles.
Rotten Apples: The Tasteless Adult Party Game,Pickup artist
KinderPerfect (Commercial Set),Picture-perfect Pinterest moms
KinderPerfect: A Timeout For Parents (Kickstarter Set),Picture-perfect Pinterest moms
CAH Base Set,Pictures of boobs.
Cards Against/For South Africa,Pictures of boobs.
Hilarious!,Pictures of boobs.
Carbs of the Huge Manatee - Online Dating Expansion 1,"Pictures of you drinking a cocktail, sky-diving, and rock-climbing."
